t,x,y
4.170000e1,1.395681e2,-3.099862e1
4.173333e1,1.386308e2,-3.093024e1
4.176667e1,1.373096e2,-3.100623e1
4.180000e1,1.357904e2,-3.049517e1
4.183333e1,1.342324e2,-3.002441e1
4.186667e1,1.326980e2,-2.942938e1
4.190000e1,1.312749e2,-2.905667e1
4.193333e1,1.298923e2,-2.885453e1
4.196667e1,1.289438e2,-2.847532e1
4.200000e1,1.279268e2,-2.826153e1
4.203333e1,1.318744e2,-2.944115e1
4.206667e1,1.372515e2,-3.038721e1
4.210000e1,1.396153e2,-3.132321e1
4.213333e1,1.412074e2,-3.153811e1
4.216667e1,1.446315e2,-3.288579e1
4.220000e1,1.490830e2,-3.440586e1
4.223333e1,1.519568e2,-3.483575e1
4.226667e1,1.523882e2,-3.476503e1
4.230000e1,1.509495e2,-3.481174e1
4.233333e1,1.494765e2,-3.527854e1
4.236667e1,1.498735e2,-3.484693e1
4.240000e1,1.500577e2,-3.536199e1
4.243333e1,1.505186e2,-3.534429e1
4.246667e1,1.505431e2,-3.538128e1
4.250000e1,1.500814e2,-3.534199e1
4.253333e1,1.495478e2,-3.527531e1
4.256667e1,1.480099e2,-3.475588e1
4.260000e1,1.451336e2,-3.349798e1
4.263333e1,1.436368e2,-3.282214e1
4.266667e1,1.431225e2,-3.248499e1
4.270000e1,1.425110e2,-3.207941e1
4.273333e1,1.415516e2,-3.164255e1
4.276667e1,1.405487e2,-3.128775e1
4.280000e1,1.395819e2,-3.117497e1
4.283333e1,1.387148e2,-3.114776e1
4.286667e1,1.377773e2,-3.077571e1
4.290000e1,1.366275e2,-3.023423e1
4.293333e1,1.347795e2,-2.994664e1
4.296667e1,1.328444e2,-2.941463e1
4.300000e1,1.313038e2,-2.884205e1
4.303333e1,1.322293e2,-2.894106e1
4.306667e1,1.385962e2,-3.044624e1
4.310000e1,1.417037e2,-3.190677e1
4.313333e1,1.431631e2,-3.242029e1
4.316667e1,1.472999e2,-3.379663e1
4.320000e1,1.534084e2,-3.584088e1
4.323333e1,1.573333e2,-3.771048e1
4.326667e1,1.578258e2,-3.818951e1
4.330000e1,1.564164e2,-3.743202e1
4.333333e1,1.544798e2,-3.637155e1
4.336667e1,1.539474e2,-3.600478e1
4.340000e1,1.544967e2,-3.638697e1
4.343333e1,1.554223e2,-3.642028e1
4.346667e1,1.559347e2,-3.684727e1
4.350000e1,1.559629e2,-3.688621e1
4.353333e1,1.552910e2,-3.628392e1
4.356667e1,1.534667e2,-3.610409e1
4.360000e1,1.509173e2,-3.505004e1
4.363333e1,1.479910e2,-3.371673e1
4.366667e1,1.465339e2,-3.357803e1
4.370000e1,1.456255e2,-3.355719e1
