t,x,vx
1.450822e1,2.652764e2,-4.353554e0
1.454157e1,2.649991e2,-1.211643e1
1.457492e1,2.644687e2,-1.362790e1
1.460827e1,2.640906e2,-6.892494e0
1.464163e1,2.640092e2,-1.805937e0
1.467498e1,2.639702e2,-2.609157e0
1.470833e1,2.638352e2,-2.977967e0
1.474168e1,2.637716e2,-1.780061e0
1.477504e1,2.637166e2,-2.250185e0
1.480839e1,2.636216e2,-1.925184e0
1.484174e1,2.635882e2,-1.868332e0
1.487509e1,2.634971e2,-5.041514e0
1.490844e1,2.632521e2,-5.892367e0
1.494180e1,2.631042e2,-6.860776e0
1.497515e1,2.627947e2,-6.104333e0
1.500850e1,2.626973e2,4.093032e1
1.504185e1,2.655234e2,9.910281e1
1.507521e1,2.693041e2,1.178338e2
1.510856e1,2.733790e2,1.045508e2
1.514191e1,2.762742e2,8.031382e1
1.517526e1,2.787333e2,6.431107e1
1.520861e1,2.805616e2,4.559162e1
1.524197e1,2.817727e2,2.914064e1
1.527532e1,2.825043e2,1.668048e1
1.530867e1,2.828847e2,8.036585e0
1.534202e1,2.830401e2,3.434731e0
1.537538e1,2.831137e2,2.822775e0
1.540873e1,2.832283e2,2.240971e0
1.544208e1,2.832631e2,8.683881e-1
1.547543e1,2.832862e2,6.214496e-1
1.550878e1,2.833045e2,-7.876190e-1
1.554214e1,2.832336e2,-1.026059e1
1.557549e1,2.826205e2,-1.627961e1
1.560884e1,2.821483e2,-1.118830e1
1.564219e1,2.818746e2,-6.941529e0
1.567555e1,2.816856e2,-3.269850e0
1.570890e1,2.816566e2,-4.597041e-1
1.574225e1,2.816549e2,-1.467509e-2
1.577560e1,2.816557e2,-1.436026e-1
1.580895e1,2.816453e2,-3.086911e-1
1.584231e1,2.816351e2,-2.467725e0
1.587566e1,2.814808e2,-5.446737e0
1.590901e1,2.812720e2,-5.383063e0
1.594236e1,2.811220e2,-5.026186e0
1.597572e1,2.809369e2,-7.203311e0
1.600907e1,2.806417e2,2.130707e1
1.604242e1,2.823573e2,7.554884e1
1.607577e1,2.856783e2,1.140924e2
1.610912e1,2.899635e2,1.138459e2
1.614248e1,2.932681e2,8.897560e1
1.617583e1,2.958952e2,7.227962e1
1.620918e1,2.980867e2,5.450203e1
1.624253e1,2.995287e2,3.657319e1
1.627589e1,3.005249e2,2.129622e1
1.630924e1,3.009484e2,8.872348e0
1.634259e1,3.011164e2,4.991372e0
1.637594e1,3.012812e2,3.488294e0
1.640929e1,3.013490e2,1.907264e0
1.644265e1,3.014083e2,1.657365e0
1.647600e1,3.014594e2,1.353975e0
1.650935e1,3.014986e2,2.325231e-1
1.654270e1,3.014750e2,-5.693785e0
1.657606e1,3.011190e2,-1.432474e1
1.660941e1,3.005200e2,-1.338227e1
1.664276e1,3.002269e2,-6.592596e0
1.667611e1,3.000805e2,-3.794606e0
1.670946e1,2.999739e2,-3.429408e0
1.674282e1,2.998518e2,-3.279120e0
1.677617e1,2.997553e2,-2.489563e0
1.680952e1,2.996859e2,-1.626970e0
1.684287e1,2.996468e2,-4.096572e0
1.687623e1,2.994128e2,-5.604403e0
1.690958e1,2.992732e2,-2.612183e0
1.694293e1,2.992386e2,-1.090295e0
1.697628e1,2.992005e2,-3.660296e-1
1.700963e1,2.992142e2,7.311747e0
1.704299e1,2.996880e2,4.885300e1
1.707634e1,3.025525e2,9.382627e1
1.710969e1,3.060994e2,1.173345e2
1.714304e1,3.103748e2,1.071553e2
