t,x,vx
1.907693e1,1.670260e1,1.174589e2
1.911028e1,2.138730e1,1.093870e2
1.914363e1,2.399507e1,5.236080e1
1.917698e1,2.487802e1,4.699840e1
1.921033e1,2.712829e1,8.406624e1
1.924368e1,3.048243e1,8.571746e1
1.927704e1,3.284279e1,4.482600e1
1.931039e1,3.347083e1,-7.761520e0
1.934374e1,3.232536e1,-3.554222e1
1.937709e1,3.110135e1,-2.212574e1
1.941044e1,3.085031e1,6.192724e0
1.944379e1,3.151420e1,2.011012e1
1.947714e1,3.219098e1,1.403197e1
1.951049e1,3.244967e1,-3.252435e0
1.954385e1,3.197415e1,-1.716637e1
1.957720e1,3.130524e1,-2.724720e1
1.961055e1,3.015767e1,-5.176793e1
1.964390e1,2.785405e1,-4.728776e1
1.967725e1,2.700516e1,-2.096893e1
1.971060e1,2.645612e1,-2.109438e1
1.974395e1,2.559886e1,-3.005370e1
1.977730e1,2.445254e1,-3.857561e1
1.981066e1,2.302716e1,-4.082482e1
1.984401e1,2.173088e1,-3.737760e1
1.987736e1,2.053532e1,-3.341069e1
1.991071e1,1.950350e1,-2.906920e1
1.994406e1,1.859737e1,-2.559829e1
1.997741e1,1.779695e1,-2.463711e1
2.001076e1,1.695490e1,-2.836641e1
2.004411e1,1.590586e1,-5.158591e0
2.007747e1,1.661099e1,8.107420e1
2.011082e1,2.131080e1,1.122383e2
2.014417e1,2.428061e1,7.530451e1
2.017752e1,2.645661e1,4.599316e1
2.021087e1,2.734682e1,5.123250e1
2.024422e1,2.987211e1,7.978206e1
2.027757e1,3.266562e1,6.474680e1
2.031092e1,3.418857e1,2.588831e1
2.034428e1,3.439151e1,-3.230807e0
2.037763e1,3.397318e1,-2.030760e1
2.041098e1,3.303767e1,-1.595726e1
2.044433e1,3.290936e1,3.901001e0
2.047768e1,3.329774e1,1.360108e1
2.051103e1,3.381610e1,1.074037e1
2.054438e1,3.401376e1,-3.884959e0
2.057773e1,3.355710e1,-2.487704e1
2.061109e1,3.235529e1,-5.195234e1
2.064444e1,3.009361e1,-5.830728e1
2.067779e1,2.846814e1,-3.073096e1
2.071114e1,2.804488e1,-1.955614e1
2.074449e1,2.716440e1,-2.877935e1
2.077784e1,2.612626e1,-3.342477e1
2.081119e1,2.493608e1,-3.455459e1
2.084455e1,2.382262e1,-3.395635e1
2.087790e1,2.267232e1,-3.369859e1
2.091125e1,2.157605e1,-3.224583e1
2.094460e1,2.052260e1,-2.999832e1
2.097795e1,1.957616e1,-2.816719e1
2.101130e1,1.864479e1,-2.827462e1
2.104465e1,1.769119e1,-2.277226e1
2.107800e1,1.712664e1,5.787948e1
2.111136e1,2.154982e1,1.174311e2
2.114471e1,2.495538e1,9.096764e1
2.117806e1,2.761433e1,5.478403e1
2.121141e1,2.860764e1,3.991090e1
2.124476e1,3.027505e1,6.670404e1
2.127811e1,3.305458e1,7.177001e1
2.131146e1,3.505972e1,3.764060e1
2.134481e1,3.556395e1,5.926470e0
2.137817e1,3.545482e1,-9.200804e0
2.141152e1,3.495057e1,-1.477522e1
2.144487e1,3.446980e1,-4.508576e0
2.147822e1,3.465000e1,8.993435e0
2.151157e1,3.506937e1,1.106393e1
2.154492e1,3.538759e1,3.963402e0
