t,x,vx
1.570000e1,2.562699e2,5.662226e1
1.573333e1,2.578590e2,3.769453e1
1.576667e1,2.587829e2,2.163029e1
1.580000e1,2.593010e2,1.445487e1
1.583333e1,2.597465e2,7.000073e0
1.586667e1,2.597677e2,1.060711e0
1.590000e1,2.598172e2,1.021255e0
1.593333e1,2.598358e2,1.501452e-1
1.596667e1,2.598272e2,-3.661508e-1
1.600000e1,2.598113e2,-4.488809e-1
1.603333e1,2.597973e2,-1.551579e0
1.606667e1,2.597079e2,-8.351744e0
1.610000e1,2.592405e2,-1.444184e1
1.613333e1,2.587451e2,-1.400989e1
1.616667e1,2.583065e2,-1.063125e1
1.620000e1,2.580364e2,-7.074226e0
1.623333e1,2.578349e2,-3.327408e0
1.626667e1,2.578145e2,1.318870e-1
1.630000e1,2.578437e2,-2.642863e-1
1.633333e1,2.577969e2,-2.949322e0
1.636667e1,2.576471e2,-3.803609e0
1.640000e1,2.575433e2,-2.120918e0
1.643333e1,2.575057e2,-4.100129e-1
1.646667e1,2.575160e2,5.064659e-1
1.650000e1,2.575395e2,5.155801e-1
1.653333e1,2.575504e2,3.642463e1
1.656667e1,2.599678e2,7.941546e1
1.660000e1,2.628448e2,9.753464e1
1.663333e1,2.664701e2,9.762594e1
1.666667e1,2.693531e2,7.808356e1
1.670000e1,2.716756e2,6.054408e1
1.673333e1,2.733894e2,4.450478e1
1.676667e1,2.746426e2,2.881889e1
1.680000e1,2.753107e2,1.443031e1
1.683333e1,2.756047e2,7.782041e0
1.686667e1,2.758295e2,4.344871e0
1.690000e1,2.758943e2,1.607874e0
1.693333e1,2.759367e2,3.980357e-1
1.696667e1,2.759208e2,-3.170336e-1
1.700000e1,2.759155e2,-4.972815e-1
1.703333e1,2.758877e2,4.305235e-1
1.706667e1,2.759442e2,-4.573551e0
1.710000e1,2.755828e2,-1.520061e1
1.713333e1,2.749309e2,-1.457662e1
1.716667e1,2.746110e2,-6.318031e0
1.720000e1,2.745097e2,-1.640971e0
1.723333e1,2.745016e2,1.452548e-1
1.726667e1,2.745193e2,7.276218e-1
1.730000e1,2.745501e2,1.029730e0
1.733333e1,2.745880e2,5.721635e-1
1.736667e1,2.745883e2,-1.380144e-1
1.740000e1,2.745788e2,-4.331903e-2
1.743333e1,2.745854e2,2.771167e-1
1.746667e1,2.745973e2,-4.089870e-2
1.750000e1,2.745827e2,-4.476657e-1
1.753333e1,2.745674e2,1.696922e1
1.756667e1,2.757139e2,5.753242e1
1.760000e1,2.784029e2,9.013359e1
1.763333e1,2.817228e2,9.663379e1
1.766667e1,2.848452e2,8.502672e1
1.770000e1,2.873913e2,6.809322e1
1.773333e1,2.893847e2,5.136870e1
1.776667e1,2.908159e2,3.395230e1
1.780000e1,2.916482e2,2.022059e1
1.783333e1,2.921639e2,1.287055e1
1.786667e1,2.925062e2,6.096537e0
1.790000e1,2.925703e2,1.826231e0
1.793333e1,2.926280e2,1.528849e0
1.796667e1,2.926723e2,4.520228e-2
1.800000e1,2.926310e2,-1.224949e-1
1.803333e1,2.926641e2,2.678552e-2
1.806667e1,2.926328e2,-1.888294e0
1.810000e1,2.925382e2,-7.366697e0
1.813333e1,2.921417e2,-1.011021e1
1.816667e1,2.918642e2,-6.719758e0
1.820000e1,2.916937e2,-3.538059e0
1.823333e1,2.916283e2,-1.767158e0
1.826667e1,2.915759e2,-1.723675e-1
1.830000e1,2.916168e2,4.259997e-2
1.833333e1,2.915787e2,-2.822293e-1
1.836667e1,2.915980e2,3.886987e-1
1.840000e1,2.916046e2,1.412431e-1
1.843333e1,2.916074e2,1.650909e-1
1.846667e1,2.916156e2,-1.043356e-2
1.850000e1,2.916067e2,1.428343e-4
1.853333e1,2.916157e2,1.165615e0
1.856667e1,2.916845e2,4.100044e1
1.860000e1,2.943490e2,8.348993e1
1.863333e1,2.972504e2,9.264917e1
1.866667e1,3.005256e2,8.975986e1
1.870000e1,3.032344e2,7.625218e1
1.873333e1,3.056091e2,6.082176e1
1.876667e1,3.072892e2,4.069198e1
1.880000e1,3.083219e2,2.579560e1
1.883333e1,3.090089e2,1.536074e1
1.886667e1,3.093460e2,7.608505e0
1.890000e1,3.095162e2,3.923995e0
1.893333e1,3.096076e2,2.206348e0
1.896667e1,3.096633e2,8.516412e-1
1.900000e1,3.096643e2,-1.316598e-1
1.903333e1,3.096545e2,-3.429248e-1
1.906667e1,3.096415e2,-6.238094e-1
1.910000e1,3.096129e2,-5.594748e0
1.913333e1,3.092685e2,-1.308675e1
