t,x,vx
1.130000e1,2.028358e2,2.079658e1
1.133333e1,2.032681e2,1.041325e1
1.136667e1,2.035300e2,6.775366e0
1.140000e1,2.037198e2,3.575375e0
1.143333e1,2.037684e2,9.166083e-1
1.146667e1,2.037809e2,1.107361e0
1.150000e1,2.038422e2,1.060682e0
1.153333e1,2.038516e2,-6.813587e-1
1.156667e1,2.037968e2,-2.305458e0
1.160000e1,2.036979e2,-7.939122e0
1.163333e1,2.032675e2,-7.550763e0
1.166667e1,2.031945e2,-1.188224e0
1.170000e1,2.031883e2,1.589464e-3
1.173333e1,2.031946e2,1.355423e-1
1.176667e1,2.031973e2,1.489740e-1
1.180000e1,2.032045e2,1.065384e-1
1.183333e1,2.032045e2,4.645065e-2
1.186667e1,2.032076e2,6.551363e-2
1.190000e1,2.032088e2,9.502579e-2
1.193333e1,2.032140e2,-3.356486e-1
1.196667e1,2.031864e2,-5.094358e-1
1.200000e1,2.031800e2,-1.743948e-1
1.203333e1,2.031748e2,4.261959e-2
1.206667e1,2.031829e2,3.330461e1
1.210000e1,2.053951e2,7.323604e1
1.213333e1,2.080653e2,9.598627e1
1.216667e1,2.117942e2,1.103559e2
1.220000e1,2.154223e2,8.530632e1
1.223333e1,2.174813e2,5.855994e1
1.226667e1,2.193263e2,4.589287e1
1.230000e1,2.205408e2,2.553364e1
1.233333e1,2.210286e2,1.296525e1
1.236667e1,2.214052e2,8.059457e0
1.240000e1,2.215659e2,3.149050e0
1.243333e1,2.216151e2,1.924179e0
1.246667e1,2.216941e2,1.785846e0
1.250000e1,2.217342e2,1.608596e0
1.253333e1,2.218014e2,1.186242e0
1.256667e1,2.218132e2,2.299559e-1
1.260000e1,2.218167e2,-6.939127e0
1.263333e1,2.213506e2,-1.404415e1
1.266667e1,2.208804e2,-7.413255e0
1.270000e1,2.208564e2,-6.331770e-1
1.273333e1,2.208382e2,-4.697890e-1
1.276667e1,2.208251e2,-4.056640e-1
1.280000e1,2.208112e2,-2.495003e-1
1.283333e1,2.208085e2,-1.592823e-1
1.286667e1,2.208006e2,-1.507538e-1
1.290000e1,2.207984e2,-4.428885e-1
1.293333e1,2.207710e2,-7.303343e-1
1.296667e1,2.207497e2,-2.855729e-1
1.300000e1,2.207520e2,1.220273e-1
1.303333e1,2.207579e2,2.205021e-1
1.306667e1,2.207667e2,1.592475e1
1.310000e1,2.218195e2,5.770215e1
1.313333e1,2.246135e2,9.135287e1
1.316667e1,2.279097e2,1.086637e2
1.320000e1,2.318577e2,9.452020e1
1.323333e1,2.342111e2,6.452083e1
1.326667e1,2.361591e2,5.241184e1
1.330000e1,2.377052e2,3.422646e1
1.333333e1,2.384409e2,1.766701e1
1.336667e1,2.388830e2,1.004418e1
1.340000e1,2.391105e2,5.339746e0
1.343333e1,2.392390e2,2.526218e0
1.346667e1,2.392789e2,1.987105e0
1.350000e1,2.393714e2,2.342331e0
1.353333e1,2.394351e2,1.021021e0
1.356667e1,2.394395e2,-2.089731e-2
1.360000e1,2.394337e2,-3.044895e0
1.363333e1,2.392365e2,-9.191889e0
1.366667e1,2.388209e2,-7.528704e0
1.370000e1,2.387346e2,-2.012319e0
1.373333e1,2.386867e2,-9.080335e-1
1.376667e1,2.386741e2,-5.492656e-1
1.380000e1,2.386501e2,-4.504954e-1
1.383333e1,2.386440e2,-4.780822e-1
1.386667e1,2.386183e2,-1.032541e0
1.390000e1,2.385752e2,-7.957653e-1
1.393333e1,2.385652e2,-1.160634e-1
1.396667e1,2.385674e2,-1.502235e-2
1.400000e1,2.385642e2,-9.995345e-2
1.403333e1,2.385608e2,1.029928e-1
1.406667e1,2.385711e2,1.736225e0
1.410000e1,2.386765e2,4.086900e1
1.413333e1,2.412957e2,8.356886e1
1.416667e1,2.442478e2,1.019324e2
1.420000e1,2.480912e2,1.017285e2
1.423333e1,2.510297e2,7.616971e1
1.426667e1,2.531691e2,5.777024e1
1.430000e1,2.548810e2,4.078588e1
1.433333e1,2.558882e2,2.372700e1
1.436667e1,2.564628e2,1.327556e1
1.440000e1,2.567732e2,5.845901e0
1.443333e1,2.568526e2,3.296891e0
1.446667e1,2.569930e2,2.614104e0
1.450000e1,2.570268e2,7.167002e-1
1.453333e1,2.570408e2,3.758798e-1
1.456667e1,2.570519e2,5.241228e-1
1.460000e1,2.570757e2,-1.189015e0
1.463333e1,2.569726e2,-8.973305e0
1.466667e1,2.564775e2,-1.166941e1
1.470000e1,2.561947e2,-4.426188e0
1.473333e1,2.561824e2,-3.985609e-1
1.476667e1,2.561681e2,-4.894274e-1
1.480000e1,2.561498e2,-3.220917e-1
1.483333e1,2.561466e2,5.739590e-2
1.486667e1,2.561536e2,1.825221e-1
1.490000e1,2.561588e2,1.161793e-1
1.493333e1,2.561614e2,1.546855e-1
1.496667e1,2.561691e2,1.060389e-1
1.500000e1,2.561685e2,-1.424750e-2
1.503333e1,2.561682e2,-4.924396e-2
1.506667e1,2.561652e2,8.573893e-2
1.510000e1,2.561739e2,2.757498e1
1.513333e1,2.580035e2,6.755329e1
1.516667e1,2.606774e2,9.406770e1
1.520000e1,2.642747e2,1.095748e2
1.523333e1,2.679824e2,8.788648e1
1.526667e1,2.701338e2,6.129992e1
1.530000e1,2.720691e2,4.941365e1
1.533333e1,2.734280e2,3.005979e1
1.536667e1,2.740731e2,1.579722e1
1.540000e1,2.744812e2,9.213288e0
1.543333e1,2.746873e2,4.494456e0
1.546667e1,2.747808e2,3.159842e0
1.550000e1,2.748979e2,1.735198e0
1.553333e1,2.748965e2,1.643500e-1
1.556667e1,2.749089e2,5.357681e-1
1.560000e1,2.749322e2,9.850620e-1
1.563333e1,2.749746e2,-4.633972e0
1.566667e1,2.746233e2,-1.187626e1
1.570000e1,2.741828e2,-6.716207e0
1.573333e1,2.741755e2,-2.090287e-1
1.576667e1,2.741689e2,3.943974e-1
1.580000e1,2.742018e2,5.154203e-1
1.583333e1,2.742032e2,1.816301e-1
1.586667e1,2.742139e2,1.069425e-1
1.590000e1,2.742104e2,1.181994e-2
1.593333e1,2.742147e2,1.203390e-1
1.596667e1,2.742184e2,4.676559e-2
1.600000e1,2.742178e2,2.565522e-2
1.603333e1,2.742201e2,-1.900684e-1
1.606667e1,2.742052e2,-4.309133e-1
1.610000e1,2.741914e2,9.132681e0
1.613333e1,2.748140e2,5.107914e1
1.616667e1,2.775966e2,9.180040e1
1.620000e1,2.809340e2,1.096479e2
1.623333e1,2.849065e2,9.788040e1
1.626667e1,2.874594e2,6.922871e1
